State,APMC,Commodity,Min Price (Rs.),Modal Price (Rs.),Max Price (Rs.),Arrivals,Traded Quantity,Unit,Date,APMC_Selected,Commodity_Selected
UTTAR PRADESH,HARDOI,BOTTLE GOURD,700,700,700,27,27,Qui,17-04-2025,HARDOI,
UTTAR PRADESH,HARDOI,PUMPKIN,600,600,600,19,19,Qui,17-04-2025,HARDOI,
UTTAR PRADESH,HARDOI,BRINJAL,"1,000","1,000","1,000",19,19,Qui,17-04-2025,HARDOI,
UTTAR PRADESH,HASANPUR APMC,WHEAT,"2,440","2,500","2,550",820,820,Qui,18-04-2025,HASANPUR APMC,
UTTAR PRADESH,HASANPUR APMC,WHEAT,"2,450","2,450","2,452",590,590,Qui,17-04-2025,HASANPUR APMC,
UTTAR PRADESH,HASANPUR APMC,CHILLIES,"2,000","2,000","2,000",15,15,Qui,17-04-2025,HASANPUR APMC,
UTTAR PRADESH,HASANPUR APMC,POTATO,"2,510","2,510","2,510",10,10,Qui,18-04-2025,HASANPUR APMC,
UTTAR PRADESH,HASANPUR APMC,POTATO,800,800,800,10,10,Qui,17-04-2025,HASANPUR APMC,
UTTAR PRADESH,HASANPUR APMC,GARLIC,"5,000","5,000","5,000",5,5,Qui,18-04-2025,HASANPUR APMC,
UTTAR PRADESH,HASANPUR APMC,GINGER,"4,000","4,000","4,000",5,5,Qui,17-04-2025,HASANPUR APMC,
UTTAR PRADESH,HASANPUR APMC,LEMON,"2,000","2,000","2,000",5,5,Qui,17-04-2025,HASANPUR APMC,
UTTAR PRADESH,HASANPUR APMC,TOMATO,"1,000","1,000","1,000",5,5,Qui,17-04-2025,HASANPUR APMC,
UTTAR PRADESH,HATHRAS,WHEAT,"2,425","2,425","2,427",525,180,Qui,17-04-2025,HATHRAS,
UTTAR PRADESH,HATHRAS,CUCUMBER,"1,380","1,420","1,430",10,10,Qui,17-04-2025,HATHRAS,
UTTAR PRADESH,HATHRAS,BRINJAL,820,820,920,8,8,Qui,17-04-2025,HATHRAS,
UTTAR PRADESH,HATHRAS,BOTTLE GOURD,"1,315","1,320","1,320",6,6,Qui,17-04-2025,HATHRAS,
UTTAR PRADESH,HATHRAS,CABBAGE,"1,120","1,410","1,410",2,4,Qui,17-04-2025,HATHRAS,
UTTAR PRADESH,HATHRAS,CAULIFLOWER,950,"1,315","1,315",4,4,Qui,17-04-2025,HATHRAS,
UTTAR PRADESH,HATHRAS,PUMPKIN,820,820,820,3,3,Qui,17-04-2025,HATHRAS,
UTTAR PRADESH,JAHANGIRABAD,WHEAT,"2,430","2,430","2,430",495,401,Qui,17-04-2025,JAHANGIRABAD,
UTTAR PRADESH,JAIS,WHEAT,"2,425","2,425","2,430",168,168,Qui,17-04-2025,JAIS,
No record Found.,JALALABAD APMC,
UTTAR PRADESH,JALAUN,WHEAT,"2,425","2,425","2,429",392,392,Qui,18-04-2025,JALAUN,
UTTAR PRADESH,JALAUN,WHEAT,"2,425","2,425","2,425",366,366,Qui,17-04-2025,JALAUN,
UTTAR PRADESH,JALAUN,DRY PEAS,"4,300","4,300","4,300",129,129,Qui,18-04-2025,JALAUN,
UTTAR PRADESH,JALAUN,WHITE PEAS,"3,500","3,500","3,500",85,85,Qui,17-04-2025,JALAUN,
UTTAR PRADESH,JALAUN,WHITE PEAS,"3,340","3,340","3,340",40,40,Qui,18-04-2025,JALAUN,
UTTAR PRADESH,JANGIPURA,PADDY 1001,"2,310","2,310","2,310",26,26,Qui,17-04-2025,JANGIPURA,
UTTAR PRADESH,JANGIPURA,RICE,"2,710","2,710","2,710",21,21,Qui,17-04-2025,JANGIPURA,
UTTAR PRADESH,JAUNPUR APMC,GREEN CHILLI,"2,760","2,760","2,760",9,9,Qui,17-04-2025,JAUNPUR APMC,
UTTAR PRADESH,JAUNPUR APMC,PUMPKIN,"1,250","1,250","1,250",7,7,Qui,17-04-2025,JAUNPUR APMC,
UTTAR PRADESH,JAUNPUR APMC,CUCUMBER,"1,210","1,210","1,210",6,6,Qui,17-04-2025,JAUNPUR APMC,
UTTAR PRADESH,JAUNPUR APMC,BOTTLE GOURD,"1,360","1,360","1,360",6,6,Qui,17-04-2025,JAUNPUR APMC,
UTTAR PRADESH,JHANSI,GROUND NUT,"3,800","3,900","4,600",521,521,Qui,18-04-2025,JHANSI,
UTTAR PRADESH,JHANSI,GROUND NUT-PODS,"3,800","5,775","5,780",336,336,Qui,17-04-2025,JHANSI,
UTTAR PRADESH,JHANSI,CHANA (BENGAL GRAM),"5,550","5,600","5,600",121,121,Qui,18-04-2025,JHANSI,
UTTAR PRADESH,JHANSI,GROUND NUT,"3,900","3,950","3,950",84,84,Qui,17-04-2025,JHANSI,
UTTAR PRADESH,KAIMGANJ,WHEAT,"2,421","2,425","2,425",89,89,Qui,17-04-2025,KAIMGANJ,
UTTAR PRADESH,KANNAUJ,POTATO,800,800,800,440,440,Qui,17-04-2025,KANNAUJ,
UTTAR PRADESH,KANPUR,WHEAT,"2,630","2,630","2,650",71,61,Qui,17-04-2025,KANPUR,
UTTAR PRADESH,KANPUR,BAJRA,"2,157","2,160","2,160",45,45,Qui,17-04-2025,KANPUR,
No record Found.,KARWI APMC,
UTTAR PRADESH,KASGANJ,WHEAT,"2,425","2,500","2,525",506,506,Qui,17-04-2025,KASGANJ,
UTTAR PRADESH,KASGANJ,WHEAT,"2,425","2,450","2,525",503,473,Qui,18-04-2025,KASGANJ,
UTTAR PRADESH,KASGANJ,MAIZE,"2,350","2,350","2,350",30,30,Qui,18-04-2025,KASGANJ,
UTTAR PRADESH,KHAIR,WHEAT,"2,345","2,359","2,378","2,502","2,502",Qui,17-04-2025,KHAIR,
UTTAR PRADESH,KHAIR,WHEAT,"2,324","2,356","2,425",610,611,Qui,18-04-2025,KHAIR,
No record Found.,KHALILABAD,
No record Found.,KHURJA,
UTTAR PRADESH,KONCH,WHEAT,"2,430","2,430","2,430",957,957,Qui,17-04-2025,KONCH,
UTTAR PRADESH,KONCH,WHEAT,"2,430","2,430","2,430",881,881,Qui,18-04-2025,KONCH,
UTTAR PRADESH,KONCH,WHITE PEAS,"4,000","4,000","4,000",175,175,Qui,17-04-2025,KONCH,
UTTAR PRADESH,KONCH,WHITE PEAS,"4,200","4,200","4,200",122,122,Qui,18-04-2025,KONCH,
UTTAR PRADESH,KOPAGANJ,BANANA,"1,020","1,020","1,020",141,141,Qui,17-04-2025,KOPAGANJ,
No record Found.,KOSIKALAN,
UTTAR PRADESH,LAKHIMPUR,WHEAT,"2,451","2,455","2,510","8,178","4,595",Qui,17-04-2025,LAKHIMPUR,
UTTAR PRADESH,LAKHIMPUR,WHEAT,"2,451","2,456","2,520","6,598","4,573",Qui,18-04-2025,LAKHIMPUR,
UTTAR PRADESH,LAKHIMPUR,MUSTARD,"5,240","5,600","6,020",456,620,Qui,17-04-2025,LAKHIMPUR,
UTTAR PRADESH,LAKHIMPUR,MASOOR,"5,840","6,000","6,000",279,299,Qui,17-04-2025,LAKHIMPUR,
UTTAR PRADESH,LAKHIMPUR,MUSTARD,"5,230","5,230","6,050",177,294,Qui,18-04-2025,LAKHIMPUR,
UTTAR PRADESH,LALITPUR,WHEAT-BHANSI,"2,325","2,385","2,425",717,717,Qui,17-04-2025,LALITPUR,
UTTAR PRADESH,LALITPUR,WHITE PEAS,"3,115","3,170","3,300",115,115,Qui,17-04-2025,LALITPUR,
UTTAR PRADESH,LALITPUR,MASOOR,"5,850","5,870","5,900",56,56,Qui,17-04-2025,LALITPUR,
UTTAR PRADESH,LUCKNOW,TOMATO,700,700,700,108,108,Qui,17-04-2025,LUCKNOW,
UTTAR PRADESH,MADHOGANJ,WHEAT,"2,420","2,430","2,450",500,500,Qui,17-04-2025,MADHOGANJ,
No record Found.,MAHMUDABAD,
UTTAR PRADESH,MAHOBA,WHITE PEAS,"3,055","3,621","4,090","1,240",522,Qui,18-04-2025,MAHOBA,
UTTAR PRADESH,MAHOBA,WHITE PEAS,"3,200","3,250","3,510","1,344",479,Qui,17-04-2025,MAHOBA,
UTTAR PRADESH,MAHOBA,WHEAT,"2,425","2,430","2,500",333,262,Qui,18-04-2025,MAHOBA,
UTTAR PRADESH,MAHOBA,MUSTARD,"5,220","5,250","5,340",251,251,Qui,18-04-2025,MAHOBA,
UTTAR PRADESH,MAHOBA,CHANA (BENGAL GRAM)-DESI,"5,320","5,520","5,670",440,208,Qui,17-04-2025,MAHOBA,
UTTAR PRADESH,MAHOBA,GROUND NUT,"4,100","4,100","5,410",407,187,Qui,17-04-2025,MAHOBA,
UTTAR PRADESH,MAHOBA,CHANA (BENGAL GRAM)-DESI,"5,350","5,510","5,580",319,179,Qui,18-04-2025,MAHOBA,
UTTAR PRADESH,MAHOBA,SESAME SEED,"9,140","9,230","9,250",83,83,Qui,17-04-2025,MAHOBA,
UTTAR PRADESH,MAHOBA,GROUND NUT,"4,120","4,250","4,250",192,80,Qui,18-04-2025,MAHOBA,
UTTAR PRADESH,MAHOBA,URAD (BLACK GRAM),"7,900","7,920","7,920",48,48,Qui,17-04-2025,MAHOBA,
No record Found.,MAINPURI,
UTTAR PRADESH,MATHURA,WHEAT-BHANSI,"1,200","2,435","2,435",250,250,Qui,17-04-2025,MATHURA,
UTTAR PRADESH,MATHURA,POTATO,"1,200","1,200","1,200",235,70,Qui,17-04-2025,MATHURA,
UTTAR PRADESH,MAURANIPUR,WHEAT,"2,550","2,550","2,550",349,349,Qui,18-04-2025,MAURANIPUR,
UTTAR PRADESH,MAURANIPUR,CHANA-LOCAL,"5,500","5,500","5,500",132,132,Qui,17-04-2025,MAURANIPUR,
UTTAR PRADESH,MAURANIPUR,WHITE PEAS,"3,300","3,300","3,300",116,116,Qui,17-04-2025,MAURANIPUR,
UTTAR PRADESH,MAURANIPUR,BARLEY (JAU),"2,150","2,150","2,150",100,100,Qui,17-04-2025,MAURANIPUR,
UTTAR PRADESH,MEERUT,TOMATO,700,800,800,179,179,Qui,17-04-2025,MEERUT,
UTTAR PRADESH,MEERUT,GREEN CHILLI,"2,095","2,095","2,195",154,154,Qui,17-04-2025,MEERUT,
UTTAR PRADESH,MEERUT,POTATO,895,895,995,147,147,Qui,17-04-2025,MEERUT,
No record Found.,MILAK,
UTTAR PRADESH,MIRZAPUR,BRINJAL-HYBRID,650,655,655,7,7,Qui,17-04-2025,MIRZAPUR,
UTTAR PRADESH,MIRZAPUR,GREEN CHILLI,995,"1,005","1,010",7,7,Qui,17-04-2025,MIRZAPUR,
UTTAR PRADESH,MOHAMADABAD APMC,WHEAT,"2,445","2,460","2,460",50,50,Qui,17-04-2025,MOHAMADABAD APMC,
No record Found.,MORADABAD,
UTTAR PRADESH,MUSKERA,WHEAT,"2,450","2,450","2,450","1,161","1,082",Qui,17-04-2025,MUSKERA,
UTTAR PRADESH,MUSKERA,WHEAT,"2,450","2,450","2,450",863,863,Qui,18-04-2025,MUSKERA,
UTTAR PRADESH,MUZZAFFARNAGAR,JAGGERY,"3,320","3,440","3,450",296,642,Qui,17-04-2025,MUZZAFFARNAGAR,
UTTAR PRADESH,MUZZAFFARNAGAR,BOTTLE GOURD,750,750,810,21,21,Qui,17-04-2025,MUZZAFFARNAGAR,
UTTAR PRADESH,MUZZAFFARNAGAR,CUCUMBER,915,915,950,17,17,Qui,17-04-2025,MUZZAFFARNAGAR,
UTTAR PRADESH,MUZZAFFARNAGAR,BRINJAL,"1,420","1,420","1,420",7,7,Qui,17-04-2025,MUZZAFFARNAGAR,
UTTAR PRADESH,NAANPARA,RAW BANANA,600,600,600,16,16,Qui,17-04-2025,NAANPARA,
UTTAR PRADESH,NAJIBABAD APMC,POTATO,850,850,850,112,112,Qui,17-04-2025,NAJIBABAD APMC,
UTTAR PRADESH,NAJIBABAD APMC,CUCUMBER,750,750,750,66,66,Qui,17-04-2025,NAJIBABAD APMC,
UTTAR PRADESH,NAJIBABAD APMC,TOMATO,740,740,750,50,50,Qui,17-04-2025,NAJIBABAD APMC,
UTTAR PRADESH,NAJIBABAD APMC,ONION RED,"1,500","1,500","1,500",42,42,Qui,17-04-2025,NAJIBABAD APMC,
UTTAR PRADESH,NAJIBABAD APMC,GREEN CHILLI,"4,250","4,250","4,250",37,37,Qui,17-04-2025,NAJIBABAD APMC,
UTTAR PRADESH,NAJIBABAD APMC,BOTTLE GOURD,900,900,900,30,30,Qui,17-04-2025,NAJIBABAD APMC,
UTTAR PRADESH,NAJIBABAD APMC,BRINJAL,"1,240","1,240","1,240",20,20,Qui,17-04-2025,NAJIBABAD APMC,
UTTAR PRADESH,NAUGARH APMC,BOTTLE GOURD,"1,485","1,485","1,485",15,15,Qui,17-04-2025,NAUGARH APMC,
UTTAR PRADESH,NAUGARH APMC,BHINDI (LADIES FINGER),"1,480","1,480","1,480",13,13,Qui,17-04-2025,NAUGARH APMC,
UTTAR PRADESH,NAUGARH APMC,BITTER GOURD,"1,490","1,490","1,490",8,8,Qui,17-04-2025,NAUGARH APMC,
No record Found.,NAUTANWA APMC,
UTTAR PRADESH,NAWABGANJ APMC,WHEAT,"2,480","2,480","2,480",684,684,Qui,17-04-2025,NAWABGANJ APMC,
No record Found.,NOIDA APMC,
UTTAR PRADESH,PALIA KALAN,TOMATO,"1,000","1,000","1,000",18,18,Qui,17-04-2025,PALIA KALAN,
UTTAR PRADESH,PALIA KALAN,CHILLI BANGARAM,"3,000","3,000","3,001",10,10,Qui,17-04-2025,PALIA KALAN,
UTTAR PRADESH,PALIA KALAN,GINGER,"4,000","4,000","4,000",4,4,Qui,17-04-2025,PALIA KALAN,
UTTAR PRADESH,PALIA KALAN,LEMON,"6,000","6,000","6,000",2,2,Qui,17-04-2025,PALIA KALAN,
UTTAR PRADESH,PARTAWAL,POTATO,"1,250","1,250","1,250",3,3,Qui,17-04-2025,PARTAWAL,
UTTAR PRADESH,PILIBHIT,ONION,"1,100","1,100","1,200",605,605,Qui,17-04-2025,PILIBHIT,
UTTAR PRADESH,PILIBHIT,TOMATO,400,400,407,21,21,Qui,17-04-2025,PILIBHIT,
UTTAR PRADESH,POWAYAN,WHEAT,"2,465","2,465","2,470","1,170","1,170",Qui,17-04-2025,POWAYAN,
UTTAR PRADESH,PRATAPGARH,POTATO,"1,050","1,050","1,050",33,33,Qui,17-04-2025,PRATAPGARH,
UTTAR PRADESH,PRATAPGARH,CUCUMBER,"1,000","1,000","1,000",13,13,Qui,17-04-2025,PRATAPGARH,
UTTAR PRADESH,PRATAPGARH,PUMPKIN,800,800,800,10,10,Qui,17-04-2025,PRATAPGARH,
UTTAR PRADESH,PRATAPGARH,BOTTLE GOURD,"1,050","1,050","1,050",5,5,Qui,17-04-2025,PRATAPGARH,
UTTAR PRADESH,PRATAPGARH,CAULIFLOWER,800,800,800,5,5,Qui,17-04-2025,PRATAPGARH,
UTTAR PRADESH,PRATAPGARH,BRINJAL,"1,050","1,050","1,050",2,2,Qui,17-04-2025,PRATAPGARH,
UTTAR PRADESH,PRAYAGRAJ,GREEN CHILLI,"2,206","2,206","2,215",124,124,Qui,17-04-2025,PRAYAGRAJ,
UTTAR PRADESH,PRAYAGRAJ,POTATO,"1,025","1,028","1,028",117,117,Qui,17-04-2025,PRAYAGRAJ,
UTTAR PRADESH,PURANPUR,ONION,"2,320","2,320","2,320",188,188,Qui,17-04-2025,PURANPUR,
UTTAR PRADESH,PURANPUR,POTATO,"1,310","1,310","1,310",86,86,Qui,17-04-2025,PURANPUR,
UTTAR PRADESH,PURANPUR,TOMATO,"1,610","1,610","1,610",24,24,Qui,17-04-2025,PURANPUR,
UTTAR PRADESH,RAE BARELI,RICE,"2,705","2,705","2,705",38,38,Qui,17-04-2025,RAE BARELI,
UTTAR PRADESH,RAE BARELI,CUCUMBER,600,600,600,35,35,Qui,17-04-2025,RAE BARELI,
UTTAR PRADESH,RAE BARELI,WATER MELON,700,700,700,20,20,Qui,17-04-2025,RAE BARELI,
UTTAR PRADESH,RAE BARELI,WHEAT,"2,490","2,490","2,490",15,15,Qui,17-04-2025,RAE BARELI,
UTTAR PRADESH,RAE BARELI,BOTTLE GOURD,600,600,600,15,15,Qui,17-04-2025,RAE BARELI,
UTTAR PRADESH,RAE BARELI,BITTER GOURD,"1,000","1,000","1,000",7,7,Qui,17-04-2025,RAE BARELI,
UTTAR PRADESH,RAMPUR,ONION,"1,560","1,560","1,560",0,130,Qui,18-04-2025,RAMPUR,
UTTAR PRADESH,RAMPUR,POTATO,615,630,650,135,54,Qui,18-04-2025,RAMPUR,
UTTAR PRADESH,RAMPUR,GREEN CHILLI,"2,190","2,310","2,310",20,24,Qui,18-04-2025,RAMPUR,
UTTAR PRADESH,RAMPUR,TOMATO,"1,235","1,235","1,310",5,13,Qui,18-04-2025,RAMPUR,
UTTAR PRADESH,RAMPUR BILASPUR,WHEAT,"2,445","2,450","2,780",718,"1,490",Qui,17-04-2025,RAMPUR BILASPUR,
UTTAR PRADESH,RASRA APMC,BANANA,"1,020","1,020","1,020",43,43,Qui,17-04-2025,RASRA APMC,
UTTAR PRADESH,RASRA APMC,CUCUMBER,"1,200","1,200","1,200",36,36,Qui,17-04-2025,RASRA APMC,
UTTAR PRADESH,RASRA APMC,CAULIFLOWER,"1,200","1,200","1,200",35,35,Qui,17-04-2025,RASRA APMC,
UTTAR PRADESH,RATH,WHEAT,"2,450","2,450","2,450","3,872","3,872",Qui,18-04-2025,RATH,
UTTAR PRADESH,RATH,WHEAT,"2,450","2,450","2,450","1,099","1,044",Qui,17-04-2025,RATH,
No record Found.,ROBERTSGANJ,
UTTAR PRADESH,SADABAD APMC,PUMPKIN,472,472,472,6,6,Qui,17-04-2025,SADABAD APMC,
UTTAR PRADESH,SADABAD APMC,BOTTLE GOURD,693,693,693,6,6,Qui,17-04-2025,SADABAD APMC,
UTTAR PRADESH,SADABAD APMC,BRINJAL,963,963,963,4,4,Qui,17-04-2025,SADABAD APMC,
UTTAR PRADESH,SADABAD APMC,GREEN CHILLI,"2,192","2,192","2,192",4,4,Qui,17-04-2025,SADABAD APMC,
No record Found.,SAFDARGANJ,
UTTAR PRADESH,SAHARANPUR,PUMPKIN,400,500,600,92,92,Qui,17-04-2025,SAHARANPUR,
UTTAR PRADESH,SAHARANPUR,BOTTLE GOURD,450,550,600,84,84,Qui,17-04-2025,SAHARANPUR,
UTTAR PRADESH,SAHARANPUR,CUCUMBER,800,800,960,84,84,Qui,17-04-2025,SAHARANPUR,
UTTAR PRADESH,SAHARANPUR,CAULIFLOWER,350,350,400,32,32,Qui,17-04-2025,SAHARANPUR,
UTTAR PRADESH,SAHARANPUR,BRINJAL,650,650,650,16,16,Qui,17-04-2025,SAHARANPUR,
UTTAR PRADESH,SAHIYAPUR,BOTTLE GOURD,"1,565","1,565","1,565",215,215,Qui,17-04-2025,SAHIYAPUR,
UTTAR PRADESH,SAHIYAPUR,LADY FINGER,"1,865","1,865","1,865",100,100,Qui,17-04-2025,SAHIYAPUR,
No record Found.,SAHJANWA APMC,
UTTAR PRADESH,SAMBHAL APMC,TOMATO,800,800,800,42,42,Qui,17-04-2025,SAMBHAL APMC,
UTTAR PRADESH,SAMBHAL APMC,GREEN CHILLI,"1,500","1,500","1,500",15,15,Qui,17-04-2025,SAMBHAL APMC,
UTTAR PRADESH,SAMBHAL APMC,CUCUMBER,"1,000","1,000","1,000",8,8,Qui,17-04-2025,SAMBHAL APMC,
UTTAR PRADESH,SAMBHAL APMC,BHINDI (LADIES FINGER),"1,600","1,600","1,600",4,4,Qui,17-04-2025,SAMBHAL APMC,
UTTAR PRADESH,SAMBHAL APMC,POTATO,900,900,900,3,3,Qui,17-04-2025,SAMBHAL APMC,
UTTAR PRADESH,SANDILA APMC,POTATO,"1,000","1,000","1,000",62,62,Qui,17-04-2025,SANDILA APMC,
UTTAR PRADESH,SANDILA APMC,PUMPKIN,750,800,900,47,47,Qui,17-04-2025,SANDILA APMC,
UTTAR PRADESH,SANDILA APMC,BOTTLE GOURDE,"1,200","1,200","1,250",20,20,Qui,17-04-2025,SANDILA APMC,
UTTAR PRADESH,SANDILA APMC,BRINJAL-HYBRID,"1,000","1,150","1,150",14,14,Qui,17-04-2025,SANDILA APMC,
UTTAR PRADESH,SANDILA APMC,CAULIFLOWER,850,850,850,3,3,Qui,17-04-2025,SANDILA APMC,
UTTAR PRADESH,SHAGANJ,CUCUMBER,"1,210","1,210","1,210",14,14,Qui,17-04-2025,SHAGANJ,
UTTAR PRADESH,SHAGANJ,CHILLI-273 A/C,"2,820","2,820","2,820",13,13,Qui,17-04-2025,SHAGANJ,
UTTAR PRADESH,SHAGANJ,BRINJAL,"1,470","1,470","1,470",11,11,Qui,17-04-2025,SHAGANJ,
UTTAR PRADESH,SHAGANJ,BOTTLE GOURD,"1,310","1,310","1,310",9,9,Qui,17-04-2025,SHAGANJ,
No record Found.,SHAHBAD HARDOI,
UTTAR PRADESH,SHAHJAHANPUR,WHEAT,"2,470","2,470","2,480",945,945,Qui,17-04-2025,SHAHJAHANPUR,
UTTAR PRADESH,SHAHJAHANPUR,POTATO,810,810,810,50,50,Qui,17-04-2025,SHAHJAHANPUR,
UTTAR PRADESH,SHAHJAHANPUR,GREEN CHILLI,"1,800","1,800","1,800",26,26,Qui,17-04-2025,SHAHJAHANPUR,
UTTAR PRADESH,SHAHJAHANPUR,TOMATO,700,700,700,22,22,Qui,17-04-2025,SHAHJAHANPUR,
UTTAR PRADESH,SHAHJAHANPUR,CAPSICUM,"1,800","1,800","1,800",12,12,Qui,17-04-2025,SHAHJAHANPUR,
UTTAR PRADESH,SHAMLI,POTATO,"1,000","1,100","1,100",210,210,Qui,17-04-2025,SHAMLI,
UTTAR PRADESH,SHAMLI,JAGGERY,"3,315","3,381","3,418",62,62,Qui,17-04-2025,SHAMLI,
UTTAR PRADESH,SHAMLI,TOMATO,800,800,800,40,40,Qui,17-04-2025,SHAMLI,
No record Found.,SHIKOHABAD,
UTTAR PRADESH,SIRSAGANJ,POTATO,820,820,820,635,635,Qui,17-04-2025,SIRSAGANJ,
UTTAR PRADESH,SITAPUR,WHEAT,"2,450","2,450","2,450","1,840","1,840",Qui,17-04-2025,SITAPUR,
No record Found.,SULTANPUR,
UTTAR PRADESH,TIKUNIYA,WHEAT,"2,440","2,450","2,500","1,880","3,947",Qui,17-04-2025,TIKUNIYA,
UTTAR PRADESH,TULSIPUR APMC,WHEAT,"2,450","2,450","2,450",74,74,Qui,17-04-2025,TULSIPUR APMC,
UTTAR PRADESH,TUNDLA,WHEAT,"2,440","2,440","2,490",237,237,Qui,17-04-2025,TUNDLA,
UTTAR PRADESH,TUNDLA,BARLEY (JAU),"2,300","2,350","2,350",79,79,Qui,17-04-2025,TUNDLA,
UTTAR PRADESH,TUNDLA,BAJRA,"2,300","2,300","2,300",25,25,Qui,17-04-2025,TUNDLA,
No record Found.,UJHANI,
UTTAR PRADESH,UNNAO APMC,POTATO,"1,125","1,125","1,125",20,20,Qui,17-04-2025,UNNAO APMC,
UTTAR PRADESH,URAI,WHEAT,"2,450","2,500","2,508","3,139","4,829",Qui,18-04-2025,URAI,
UTTAR PRADESH,URAI,WHEAT,"2,450","2,450","2,450","4,257",873,Qui,17-04-2025,URAI,
UTTAR PRADESH,URAI,WHITE PEAS,"7,691","8,800","8,800",816,844,Qui,17-04-2025,URAI,
UTTAR PRADESH,URAI,CHANA GRAM,"5,400","5,800","6,200",0,591,Qui,17-04-2025,URAI,
UTTAR PRADESH,VARANASI,GREEN CHILLI,"1,000","1,002","1,002",63,63,Qui,17-04-2025,VARANASI,
UTTAR PRADESH,VARANASI,TOMATO,500,502,502,29,29,Qui,17-04-2025,VARANASI,
UTTAR PRADESH,WAZIRGANJ APMC,WHEAT-HYBRID,"2,450","2,500","2,500","1,089","1,115",Qui,17-04-2025,WAZIRGANJ APMC,
No record Found.,BAZPUR,
UTTARAKHAND,DEHRADUN,CAULIFLOWER,700,700,700,87,87,Qui,17-04-2025,DEHRADUN,
UTTARAKHAND,DEHRADUN,CAPSICUM,"1,300","1,300","1,300",38,38,Qui,17-04-2025,DEHRADUN,
UTTARAKHAND,DEHRADUN,BRINJAL,900,900,900,28,28,Qui,17-04-2025,DEHRADUN,
UTTARAKHAND,DEHRADUN,PUMPKIN,700,700,700,17,17,Qui,17-04-2025,DEHRADUN,
UTTARAKHAND,DEHRADUN,CARROT,"1,300","1,300","1,300",15,15,Qui,17-04-2025,DEHRADUN,
UTTARAKHAND,DEHRADUN,BOTTLE GOURD,900,900,900,8,8,Qui,17-04-2025,DEHRADUN,
UTTARAKHAND,GADARPUR,WHEAT,"2,430","2,430","2,440",245,245,Qui,17-04-2025,GADARPUR,
UTTARAKHAND,HALDWANI,POTATO,600,"1,200","1,200",577,577,Qui,17-04-2025,HALDWANI,
UTTARAKHAND,HALDWANI,TOMATO,"1,000","1,200","1,200",474,474,Qui,17-04-2025,HALDWANI,
UTTARAKHAND,HALDWANI,ONION,"2,000","2,000","2,000",200,200,Qui,17-04-2025,HALDWANI,
UTTARAKHAND,HALDWANI,CAULIFLOWER,800,800,"1,200",178,178,Qui,17-04-2025,HALDWANI,
UTTARAKHAND,HALDWANI,CARROT,"1,000","1,200","1,200",69,69,Qui,17-04-2025,HALDWANI,
UTTARAKHAND,HALDWANI,WATER MELON,"1,800","1,800","1,800",60,60,Qui,17-04-2025,HALDWANI,
UTTARAKHAND,HALDWANI,PEAS GREEN,"2,200","2,200","2,200",60,60,Qui,17-04-2025,HALDWANI,
UTTARAKHAND,HALDWANI,BOTTLE GOURD,"1,200","1,200","1,500",60,60,Qui,17-04-2025,HALDWANI,
UTTARAKHAND,HALDWANI,BEANS -CLUSTER,"1,500","1,500","2,000",51,51,Qui,17-04-2025,HALDWANI,
UTTARAKHAND,HALDWANI,LADY FINGER,"2,000","2,000","2,000",48,48,Qui,17-04-2025,HALDWANI,
UTTARAKHAND,HALDWANI,CUCUMBER,"1,200","1,200","1,200",40,40,Qui,17-04-2025,HALDWANI,
UTTARAKHAND,HARIDWAR,POTATO,750,770,770,290,290,Qui,17-04-2025,HARIDWAR,
UTTARAKHAND,HARIDWAR,POTATO,750,770,770,260,260,Qui,18-04-2025,HARIDWAR,
UTTARAKHAND,HARIDWAR,ONION,"1,350","1,360","1,380",120,120,Qui,17-04-2025,HARIDWAR,
UTTARAKHAND,HARIDWAR,ONION,"1,350","1,360","1,370",100,100,Qui,18-04-2025,HARIDWAR,
UTTARAKHAND,HARIDWAR,BRINJAL,870,870,870,80,80,Qui,18-04-2025,HARIDWAR,
UTTARAKHAND,HARIDWAR,TOMATO,890,890,890,80,80,Qui,17-04-2025,HARIDWAR,
UTTARAKHAND,HARIDWAR,TOMATO,870,870,870,70,70,Qui,18-04-2025,HARIDWAR,
UTTARAKHAND,HARIDWAR,CAULIFLOWER,400,400,400,70,70,Qui,18-04-2025,HARIDWAR,
UTTARAKHAND,HARIDWAR,BANANA,"1,250","1,250","1,260",70,70,Qui,17-04-2025,HARIDWAR,
UTTARAKHAND,HARIDWAR,BRINJAL,870,870,870,70,70,Qui,17-04-2025,HARIDWAR,
UTTARAKHAND,HARIDWAR,BOTTLE GOURD,850,870,870,63,63,Qui,17-04-2025,HARIDWAR,
UTTARAKHAND,JASPUR,WHEAT,"2,425","2,425","2,425",50,50,Qui,17-04-2025,JASPUR,
UTTARAKHAND,JASPUR,BOTTLE GOURD,900,900,"1,100",0,8,Qui,17-04-2025,JASPUR,
UTTARAKHAND,JASPUR,CAULIFLOWER,800,800,900,0,6,Qui,17-04-2025,JASPUR,
UTTARAKHAND,JASPUR,BITTER GOURD,"1,200","1,200","1,500",0,6,Qui,17-04-2025,JASPUR,
UTTARAKHAND,JASPUR,BRINJAL,800,"1,000","1,000",0,6,Qui,17-04-2025,JASPUR,
